,title
1924,底楼层  南北套 房龄新  和平公园  新华医院
1925,次新小区，满五唯一，采光佳，看房方便。
1926,房子一室户 户型无改动 视野好 俯瞰绿色
1927,徐家汇地区优质双南三房有钥匙房
1928,婚房装修三年，高层无遮挡，9米大阳台，全天采光，
1929,4楼  小区位置好  精装拎包入住   双阳台 得房率高
1930,地铁613号线双轨口 一梯三户 居家装双南
1931,地铁口优质双南户型，售后公房，税费少
1932,世纪大道站，税费少，中间楼层，闹中取静，屋况佳
1933,楼层好+采光好+近地铁口+学驱房+随时看房
1934,教科研+ 厨卫全明+三楼+地铁4/12
1935,带两个阳台，带露台，南北通，总价低，诚意出售
1936,双南两房，全明有窗，户型方正，近地铁，随时看房
1937,满五唯一，边套一房，面积大，采光好，交通便利
1938,少有电梯大三房，两南一西带大厅，诚意出售
1939,简装3房，前后两露台70平米，产权清晰。看房方便
1940,张江南+11号线秀沿路站+一房南北通+多层中等楼层
1941,高区南北双阳台 满五唯一 近西门 出行便利
1942,温馨小三房，繁华地段，景观楼层，满五唯一，诚意卖
1943,内环内电梯三房 房型正气 楼层好 业主置换诚意卖
1944,御桥张江前滩+一手动迁+有钥匙+品质小区+到价签字。
1945,采光充足中间楼层，户型方正，交通便利，小区配套齐全
1946,近地铁中间楼层田字格户型两房  房型方正
1947,紧俏房型，大四房，客厅南北通，带地下产权车位
1948,满五唯一税少，有钥匙，随时看房。
1949,中山公园 带装修 中间楼层 采光好 价格可谈
1950,国顺路395弄  总价低 均价低  户型好 业主诚意
1951,汇枫公寓，13年房龄，产权清晰，无户口，楼层好。
1952,新凯城钟秀苑边套户型有钥匙随时好看房房主诚意出售
1953,6号线7号线高科西路站，满五年不唯一南北通，采光好！
1954,朝北一门关，使用面积大，诚心出售
1955,满五唯一，金三银四的位置，明厨明卫。业主诚意卖房
1956,电梯两房，户型方正，交通便利，配套齐全
1957,上外高区一线江景+全明朝南两房+诚售+不错的选择哦
1958,保质保价的纯商品房小区，中间楼层，中间位置
1959,99年房龄，边套南北朝向，采光充足，满五年唯一，
1960,满五唯一，全明格局，无抵押无贷款，诚心出售。
1961,96年小区，江苏路地铁口，一层三户，看房方便，满五年
1962,玫瑰湾，总价低，价可谈，诚售，看房方便，税费少
1963,航华榜前三名，低总价两房，满五年唯一售后公房
1964,满五唯一，看房提前预约，精装修，欢迎大家来看房
1965,新上火热房源 一年出售一套 高区视野无遮挡精致三房
1966,满五唯一+两室一厅+中间楼层+户型正气+采光视野好
1967,海桐++附30平面积+顶楼复式+精装修拎包入住！
1968,好楼层，楼间距大，松江万达商务区！免个税经典大三房
1969,三林板块+中间楼层+满五唯一+看房方便+全明户型
1970,精装一改二， 产权清晰 精装修 诚意出售 看房提前预约
1971,大虹桥扩展区，人车分流社区，一梯两户，精装修，
1972,一梯两户，中间楼层，两房朝南，售后公房税费少.
1973,南北互通，采光好，透气性佳，随时可看
1974,全明双南，中楼层，税费较少，拎包入住
1975,玫瑰少有南北满五两房 无遮挡采光充足，诚意出售。
1976,新凯二期 精装修 大两房 满五唯一 领包入住
1977,真房实价 近地铁 已斡旋两波客户 简欧奢装 诚售
1978,杨思前滩+税费低+业主自住+看房方便+中间楼层
1979,滴水湖馨苑二期2+1户型、人车分流、精装修、采光好
1980,南北通，飞机户型，房东急售，满五唯一，采光好
1981,此房南北两房采光好，户型好，楼层好，交通便利靠地铁
1982,A+全明好房，售后公房，满五唯一， 低楼层，绿化高
1983,房子拎包入住，看房方便，交通便利，全明户型。
1984,中间楼层+ 小区中间位置＋附一楼储藏室＋ 属于民乐
1985,南北边套两房，位于高区，视野开阔，采光通风好
1986,闹市静谧，森林氧吧，金桥难得三房
1987,一手动迁，税费少，不靠马路，高楼层，采光好，地铁口
1988,名都新城南北通三房朝南板式户型采光充足满五唯一
1989,满五唯一，保养好，诚心出售，店长力荐房源。
1990,浦江坤庭三期+精装三房+沿河景观+带车位+一梯一户
1991,一手动迁税费低+位置佳+通风好+采光无遮挡
1992,西边套全明户型，一梯三户，二楼带露台实用性比较高
1993,多层带电梯，南北通透 落地窗 采光无遮挡 地暖+ZY空调
1994,一楼带花园，采光不挡，南北通，房龄新。
1995,公园3000黄兴花园 2室2厅 820万
1996,10号线地铁口+精装修+拎包入住+双南两房+满五唯一
1997,松乐苑小区中间位置，南北房，满五唯一，采光好！
1998,带25平露台+边套+全明+次顶楼+中间位置
1999,延吉东路125弄 2室1厅 295万
2000,新出 动迁三居室 边户型东南北三面采光 两卧室朝南
2001,新上03年商品房，不靠马路，近地铁九号线，南北户型
2002,南北户型+烫金楼层+出门地铁15号线+全明户型+随时看房
2003,20多W装修 满五唯一 总价低 双南户型正气 近地铁
2004,南北户型精装修两室，视野开阔，位置安静。
2005,长寿路内环内小一房 二手买入  视野好看苏州河
2006,南北通风效果好，视野开阔，小区安静位置，近18号线.
2007,乐业一村 满五唯一 精装修 地铁3号线
2008,“少税房” 索菲亚定制 大金空调 西门子 东方雨虹防水
2009,房子满五唯一，无增值税无个税。自住装修，随时可看
2010,业主诚意出售，联系我随时可看房，价格可谈
2011,双南两房，视野开阔，金沙江路站，环球港旁
2012,楼层好，位置安静，房型正气，满五年
2013,精装修西边套全明户型，婚房装修，南北通风，
2014,11号线马陆站，恒大品质，精装带地暖
2015,链家热房，满五唯一，精装自住、看房方便
2016,大三房+只给链家卖+提前约方便看房子+产权车位
2017,小区中间位置，满五年非顶楼，通风采光好，诚意出售
2018,满五唯一，精装修南北两房，拎包入住，格局方正
2019,徐汇滨江 02年小区一梯两户 地铁3/12号线 诚售
2020,蓬莱苑六楼带阁楼露台，阳光房，03年现浇房。
2021,荣乐小区双南2房，户型好，诚意出售，慢到手无
2022,只交契税，双南通透，带花园，拎包入住，方便看房
2023,满五唯一    精装自住，诚意出售
2024,非顶楼，近6，9号线地铁，边套全明户型，阳光充足
2025,金羽名庭 2室2厅 940万
2026,满五年唯一，花园位置，精装修，置换急售
2027,总监推荐2017新房 南北通 车位多 人车分流  满三税少
2028,精装一房一厅 开放式厨房  带阳台
2029,位置好，正对小区花园，安静舒适，亲近自然
2030,满五年唯一+中间楼层+东边套全明+南北通透+诚意出售
2031,茂名公寓，高区户型南北通，满5唯一，方便看房
2032,满五唯一 总价低 一居室 中楼层 前排无遮挡 采光好
2033,黄兴公园南北通大三房+大润发+中间位置+ 8/10号线
2034,6号线德平路站 双南双阳台  精装 业主诚意出售
2035,阳明花园商品房 450万可以买到电梯3房 六号线地铁口
2036,中间楼层+精装修+东边套全明户型
2037,万荣小区 2室1厅 390万
2038,东欣小区，一房房型，业主诚意出售，此房满五 中层
2039,宝林二村 非顶楼 小区中间位置 采光好
2040,正南京路上+高区看千平湖景+全天采光不挡+看房方便
2041,房屋位置佳，有花园，使用面积大，b区，业主诚意
2042,精致三加一户型+离江100米+生活配套齐全+房型方正
2043,房东诚心出售 价格可以谈 复式带露台 房型正气
2044,售后公房，高区三南户型，采光视野均佳，看房方便!
2045,优质户型税费少热门小区抢手房源*近降价交通便利。
2046,标准一房 满五唯一 诚意出售 精装修 看房方便
2047,此房房龄新，一楼带天井，近地铁，配套齐，交通便利
2048,1+1小两房+户型正+价钱好+好出手
2049,杨思前滩+中环内+近地铁+位置好楼层佳+配套成熟
2050,高品质小区  一梯两户 南北全明  采光无遮挡
2051,满足一次购屋的渴望住一辈子的家，唯有住万科城市花园
2052,业主降价诚售 内环内04年人车分流 稀有全南大两房
2053,满五唯一精装修，近地铁，楼层好，采光佳，得房率高
2054,此房满五唯一，税费少，中间楼层，装修好可拎包入住
2055,超高品质小区，公交直达小火车 带产权车位
2056,徐汇公园道一号，近1号12号漕宝路站，次新房
2057,罕见双南户型，位置好，楼层佳，诚意卖
2058,13号线祁连山南路站50米，电梯南北通，高区景观
2059,证大二期少有的三房两卫户型，南北通风
2060,满五唯一 中高楼层 景观户型 近地铁 看房方便 精装修
2061,徐汇滨江总价低正三房 业主诚意出售 满五唯一
2062,总价低，近地铁，税费少，内环内小户型。
2063,全明南北通户型，视野较好，全天采光无遮挡。
2064,距离地铁近的大两房 楼层好  户型正气
2065,品质小区位置好，南北双阳台，采光佳，景观三楼
2066,内环内+东边套+精装修+南北通透+诚意出售+带大院子
2067,高区景观四加一户型，中鑫位置，厅面宽8米彰显正气，
2068,满五税少精装一室半，不靠路楼层好，不占用，诚意出售
2069,适合多口住，精装烫金楼层，直昇梅陇，让孩子领先一步
2070,满五年唯一免个税，花园洋房带电梯，后排靠河景观
2071,一手动迁税费少 购房成本低 中间楼层 视野开阔
2072,一手动迁  中间楼层  毛坯三房，动静分离
2073,建平 电梯2楼  三房 滨江 小区带有花园
2074,税费各付，户型方正，前后无遮挡，诚意卖
2075,三室一厅，屋顶有平改坡，房源南北户型，主卧带阳台
2076,金虹大厦高区景观三房满五唯一税费少
2077,三齐全紫荆广场 医院新华医院 地铁8.18双轨交通
2078,南北通板式房+地铁口12.3号线龙漕路 +双阳台。
2079,四和新上架正气两房+朝南看小区花园+各付价
2080,低楼层 采光充足 交通便利 位置安静
2081,必看好房，正气三房，南北通格局，有车位，看房方便
2082,一楼带50平花园，房型方正，精装4房 有钥匙随时看房
2083,南北户型，楼层好，通风好，采光好，业主诚心出
2084,精装4年带地暖可拎包入住，满五唯一，业主变现诚售
2085,顶楼带阁楼，两个大天窗东边套全明  精装修
2086,店长推荐：售后公房满五唯一，小区中间位置，南北通透
2087,09年花园社区 南北通透板式住宅 二梯二户车位充足
2088,御璄品质大平层，近地铁，双车位，高绿化，优质物业。
2089,金地天字系列平墅 精装直接入住
2090,电梯一房东边套全明，有钥匙看房方便
2091,首付22万+诚心卖+房子满五+小区位置好+近地铁+配套好
2092,朝南主卧、楼层好、三房采光无遮挡，6号14号双轨交会
2093,大宁城三房 满五少税，业主诚意出售 看房一般都方便
2094,全新装修 博世地暖 大金中空调 板式飞机户型 采光刺眼
2095,总价低一房 刚需性需求 有xue区名e
2096,温馨两居室，带露台带阁楼，近青浦新城地铁站
2097,满五唯一+税费低+双地铁+配套齐全+中楼层+南北通两房
